time_stamp,humidity,pm2.5_atm,pm2.5_cf_1,sensor_index
2025-01-23 10:00:00+00:00,55,14.6,14.6,19585
2025-01-23 12:00:00+00:00,58,12.0,12.0,19585
2025-01-23 02:00:00+00:00,32,8.3,8.3,19585
2025-01-17 14:00:00+00:00,72,22.7,22.7,19585
2025-01-17 03:00:00+00:00,44,21.0,21.0,19585
2025-01-17 04:00:00+00:00,50,17.0,17.0,19585
2025-01-22 06:00:00+00:00,45,12.6,12.6,19585
2025-01-22 10:00:00+00:00,61,10.2,10.2,19585
2025-01-18 04:00:00+00:00,72,35.0,36.4,19585
2025-01-18 13:00:00+00:00,65,24.7,24.7,19585
2025-01-18 12:00:00+00:00,65,26.0,26.3,19585
2025-01-18 01:00:00+00:00,55,14.8,14.8,19585
2025-01-18 11:00:00+00:00,64,43.2,49.3,19585
2025-01-16 16:00:00+00:00,49,9.0,9.0,19585
2025-01-16 08:00:00+00:00,59,15.2,15.2,19585
2025-01-16 06:00:00+00:00,53,12.0,12.0,19585
2025-01-16 09:00:00+00:00,63,22.7,22.7,19585
2025-01-14 02:00:00+00:00,41,13.0,13.0,19585
2025-01-14 18:00:00+00:00,26,7.4,7.4,19585
2025-01-14 20:00:00+00:00,16,1.0,1.0,19585
2025-01-14 15:00:00+00:00,70,10.9,10.9,19585
2025-01-14 03:00:00+00:00,47,20.7,20.7,19585
2025-01-14 13:00:00+00:00,66,11.5,11.5,19585
2025-01-14 16:00:00+00:00,52,10.1,10.1,19585
2025-01-15 06:00:00+00:00,56,8.5,8.5,19585
2025-01-15 13:00:00+00:00,69,15.0,15.0,19585
2025-01-15 17:00:00+00:00,37,13.9,13.9,19585
2025-01-15 10:00:00+00:00,65,20.4,20.4,19585
2025-01-15 08:00:00+00:00,61,11.0,11.0,19585
2025-01-15 09:00:00+00:00,63,17.7,17.7,19585
2025-01-15 05:00:00+00:00,53,18.5,21.2,19585
2025-01-19 07:00:00+00:00,73,35.9,36.8,19585
2025-01-19 18:00:00+00:00,56,26.3,26.4,19585
2025-01-19 15:00:00+00:00,77,29.6,29.7,19585
2025-01-19 20:00:00+00:00,28,28.7,29.1,19585
2025-01-19 03:00:00+00:00,60,36.5,39.6,19585
2025-01-19 11:00:00+00:00,72,25.4,25.4,19585
2025-01-19 04:00:00+00:00,66,26.8,26.8,19585
2025-01-19 17:00:00+00:00,69,26.0,26.0,19585
2025-01-19 23:00:00+00:00,46,40.5,46.3,19585
2025-01-20 01:00:00+00:00,68,46.3,54.9,19585
2025-01-20 05:00:00+00:00,62,43.5,50.4,19585
2025-01-20 18:00:00+00:00,31,19.6,19.6,19585
2025-01-20 00:00:00+00:00,59,44.0,51.4,19585
2025-01-20 13:00:00+00:00,64,30.5,30.6,19585
2025-01-20 03:00:00+00:00,70,47.8,57.6,19585
2025-01-24 23:00:00+00:00,21,24.8,25.0,19585
2025-01-24 11:00:00+00:00,65,17.4,17.4,19585
2025-01-24 16:00:00+00:00,49,26.5,26.5,19585
2025-01-24 01:00:00+00:00,26,9.0,9.0,19585
2025-01-21 00:00:00+00:00,21,0.6,0.6,19585
2025-01-21 10:00:00+00:00,60,15.5,15.5,19585
2025-01-21 09:00:00+00:00,58,13.5,13.5,19585
2025-01-21 23:00:00+00:00,15,1.4,1.4,19585
2025-01-21 16:00:00+00:00,47,7.1,7.1,19585
2025-01-21 08:00:00+00:00,55,10.3,10.3,19585
2025-01-21 12:00:00+00:00,63,8.9,8.9,19585
2025-01-21 18:00:00+00:00,20,2.7,2.7,19585
2025-01-21 22:00:00+00:00,12,2.5,2.8,19585
2025-01-21 01:00:00+00:00,26,1.1,1.1,19585
2025-01-21 13:00:00+00:00,63,16.2,16.2,19585
2025-01-23 23:00:00+00:00,16,16.1,20.7,19585
2025-01-23 08:00:00+00:00,52,9.8,9.8,19585
2025-01-23 18:00:00+00:00,22,15.7,15.8,19585
2025-01-23 01:00:00+00:00,24,2.9,2.9,19585
2025-01-23 14:00:00+00:00,60,16.8,16.9,19585
2025-01-23 21:00:00+00:00,13,7.6,7.6,19585
2025-01-23 06:00:00+00:00,48,11.5,11.5,19585
2025-01-17 17:00:00+00:00,42,27.0,27.1,19585
2025-01-17 11:00:00+00:00,69,30.6,30.7,19585
2025-01-17 07:00:00+00:00,62,20.0,20.0,19585
2025-01-17 01:00:00+00:00,35,19.7,19.7,19585
2025-01-17 00:00:00+00:00,25,9.7,9.7,19585
2025-01-17 21:00:00+00:00,26,9.0,9.0,19585
2025-01-17 18:00:00+00:00,43,27.1,27.5,19585
2025-01-17 15:00:00+00:00,73,28.4,28.4,19585
2025-01-17 05:00:00+00:00,54,16.2,16.2,19585
2025-01-17 02:00:00+00:00,40,20.1,20.1,19585
2025-01-17 22:00:00+00:00,29,13.1,13.1,19585
2025-01-22 04:00:00+00:00,36,9.8,9.8,19585
2025-01-22 05:00:00+00:00,41,11.7,11.7,19585
2025-01-22 13:00:00+00:00,66,14.7,14.7,19585
2025-01-22 21:00:00+00:00,13,3.9,3.9,19585
2025-01-18 15:00:00+00:00,62,26.4,26.4,19585
2025-01-18 21:00:00+00:00,22,14.8,14.8,19585
2025-01-18 08:00:00+00:00,65,44.2,50.9,19585
2025-01-18 16:00:00+00:00,60,30.3,30.5,19585
2025-01-18 00:00:00+00:00,47,10.3,10.3,19585
2025-01-18 14:00:00+00:00,61,22.8,22.8,19585
2025-01-18 18:00:00+00:00,37,27.4,27.6,19585
2025-01-18 17:00:00+00:00,53,29.6,29.9,19585
2025-01-18 09:00:00+00:00,64,42.7,48.3,19585
2025-01-16 22:00:00+00:00,12,2.8,2.8,19585
2025-01-16 19:00:00+00:00,22,10.1,10.1,19585
2025-01-16 03:00:00+00:00,43,10.4,10.4,19585
2025-01-14 06:00:00+00:00,59,8.8,8.8,19585
2025-01-14 23:00:00+00:00,20,0.9,0.9,19585
2025-01-14 21:00:00+00:00,14,0.7,0.7,19585
2025-01-14 05:00:00+00:00,56,11.9,11.9,19585
2025-01-14 11:00:00+00:00,65,9.1,9.1,19585
2025-01-14 10:00:00+00:00,65,10.4,10.4,19585
2025-01-15 00:00:00+00:00,26,1.2,1.2,19585
2025-01-15 18:00:00+00:00,29,15.4,15.4,19585
2025-01-15 04:00:00+00:00,50,11.6,11.6,19585
2025-01-15 23:00:00+00:00,21,3.5,3.5,19585
2025-01-15 15:00:00+00:00,72,13.5,13.5,19585
2025-01-19 12:00:00+00:00,71,28.1,28.3,19585
2025-01-19 19:00:00+00:00,36,23.8,23.8,19585
2025-01-19 14:00:00+00:00,76,34.5,35.8,19585
2025-01-19 10:00:00+00:00,74,27.7,27.7,19585
2025-01-19 21:00:00+00:00,28,33.0,35.8,19585
2025-01-20 12:00:00+00:00,64,30.1,30.3,19585
2025-01-20 22:00:00+00:00,12,0.6,0.6,19585
2025-01-20 16:00:00+00:00,56,32.8,33.5,19585
2025-01-20 04:00:00+00:00,65,45.5,53.7,19585
2025-01-20 07:00:00+00:00,63,34.6,35.9,19585
2025-01-20 02:00:00+00:00,71,48.7,59.2,19585
2025-01-20 15:00:00+00:00,69,32.4,32.9,19585
2025-01-20 20:00:00+00:00,16,2.9,2.9,19585
2025-01-20 17:00:00+00:00,39,28.5,28.8,19585
2025-01-24 04:00:00+00:00,48,17.7,17.7,19585
2025-01-24 09:00:00+00:00,62,24.5,24.5,19585
2025-01-24 20:00:00+00:00,17,17.4,17.4,19585
2025-01-24 14:00:00+00:00,66,28.2,28.2,19585
2025-01-24 00:00:00+00:00,24,7.0,7.0,19585
2025-01-24 05:00:00+00:00,52,24.5,24.7,19585
2025-01-21 21:00:00+00:00,12,1.6,1.7,19585
2025-01-21 20:00:00+00:00,14,1.8,1.8,19585
2025-01-23 00:00:00+00:00,21,2.2,2.2,19585
2025-01-23 09:00:00+00:00,54,8.2,8.2,19585
2025-01-23 07:00:00+00:00,50,9.5,9.5,19585
2025-01-23 22:00:00+00:00,13,22.4,28.6,19585
2025-01-23 15:00:00+00:00,62,15.4,15.4,19585
2025-01-23 11:00:00+00:00,57,13.8,13.8,19585
2025-01-17 23:00:00+00:00,40,20.6,20.6,19585
2025-01-17 06:00:00+00:00,58,19.8,19.8,19585
2025-01-17 16:00:00+00:00,57,26.4,26.4,19585
2025-01-17 12:00:00+00:00,70,27.4,27.6,19585
2025-01-17 20:00:00+00:00,33,10.4,10.4,19585
2025-01-22 18:00:00+00:00,22,10.0,10.0,19585
2025-01-22 08:00:00+00:00,54,8.9,8.9,19585
2025-01-22 23:00:00+00:00,19,5.7,5.7,19585
2025-01-22 07:00:00+00:00,50,11.2,11.2,19585
2025-01-22 01:00:00+00:00,23,4.8,4.8,19585
2025-01-22 00:00:00+00:00,21,2.5,2.5,19585
2025-01-22 19:00:00+00:00,17,7.2,7.2,19585
2025-01-22 11:00:00+00:00,63,10.0,10.0,19585
2025-01-18 20:00:00+00:00,25,23.2,23.2,19585
2025-01-18 03:00:00+00:00,70,25.3,25.3,19585
2025-01-18 19:00:00+00:00,29,26.2,26.3,19585
2025-01-18 06:00:00+00:00,66,33.8,34.8,19585
2025-01-16 20:00:00+00:00,17,7.5,7.5,19585
2025-01-16 15:00:00+00:00,68,15.6,15.6,19585
2025-01-16 18:00:00+00:00,29,14.0,14.0,19585
2025-01-16 23:00:00+00:00,17,2.0,2.0,19585
2025-01-16 05:00:00+00:00,50,10.5,10.5,19585
2025-01-14 22:00:00+00:00,13,0.4,0.4,19585
2025-01-14 01:00:00+00:00,34,3.8,3.8,19585
2025-01-14 00:00:00+00:00,30,3.1,3.1,19585
2025-01-14 12:00:00+00:00,66,11.3,11.3,19585
2025-01-14 08:00:00+00:00,64,20.9,21.8,19585
2025-01-14 14:00:00+00:00,68,12.8,12.8,19585
2025-01-15 20:00:00+00:00,18,11.0,11.0,19585
2025-01-15 01:00:00+00:00,31,4.4,4.4,19585
2025-01-15 19:00:00+00:00,22,13.6,13.6,19585
2025-01-15 02:00:00+00:00,39,9.1,9.1,19585
2025-01-19 00:00:00+00:00,37,11.7,11.7,19585
2025-01-19 13:00:00+00:00,74,34.4,35.4,19585
2025-01-19 22:00:00+00:00,34,37.7,43.0,19585
2025-01-19 08:00:00+00:00,74,35.5,36.2,19585
2025-01-19 16:00:00+00:00,74,29.5,29.6,19585
2025-01-19 05:00:00+00:00,69,61.1,81.3,19585
2025-01-19 01:00:00+00:00,43,17.6,17.6,19585
2025-01-19 02:00:00+00:00,53,31.1,32.7,19585
2025-01-20 11:00:00+00:00,63,27.8,27.8,19585
2025-01-24 19:00:00+00:00,19,18.2,18.2,19585
2025-01-24 06:00:00+00:00,55,28.6,28.9,19585
2025-01-24 13:00:00+00:00,67,26.1,26.1,19585
2025-01-24 10:00:00+00:00,66,19.8,19.8,19585
2025-01-24 02:00:00+00:00,36,13.4,13.4,19585
2025-01-24 17:00:00+00:00,34,24.2,24.2,19585
2025-01-24 15:00:00+00:00,68,29.8,29.9,19585
2025-01-24 03:00:00+00:00,43,16.6,16.6,19585
2025-01-24 07:00:00+00:00,56,20.4,20.4,19585
2025-01-24 08:00:00+00:00,60,23.8,23.8,19585
2025-01-21 15:00:00+00:00,66,14.3,14.3,19585
2025-01-21 04:00:00+00:00,45,7.4,7.8,19585
2025-01-21 11:00:00+00:00,62,8.1,8.1,19585
2025-01-21 19:00:00+00:00,16,2.5,2.5,19585
2025-01-21 02:00:00+00:00,31,8.8,8.8,19585
2025-01-23 03:00:00+00:00,37,19.1,19.1,19585
2025-01-23 20:00:00+00:00,13,8.6,9.3,19585
2025-01-23 17:00:00+00:00,29,12.6,12.6,19585
2025-01-23 16:00:00+00:00,43,12.7,12.7,19585
2025-01-23 13:00:00+00:00,59,12.7,12.7,19585
2025-01-17 10:00:00+00:00,67,22.9,23.0,19585
2025-01-17 19:00:00+00:00,35,25.2,25.3,19585
2025-01-17 08:00:00+00:00,63,15.8,15.8,19585
2025-01-17 09:00:00+00:00,66,28.7,29.1,19585
2025-01-17 13:00:00+00:00,71,20.5,20.5,19585
2025-01-22 17:00:00+00:00,31,10.4,10.4,19585
2025-01-22 09:00:00+00:00,58,10.0,10.0,19585
2025-01-22 12:00:00+00:00,64,13.6,13.6,19585
2025-01-22 15:00:00+00:00,66,15.6,15.6,19585
2025-01-22 16:00:00+00:00,46,15.3,15.3,19585
2025-01-22 02:00:00+00:00,29,5.7,5.7,19585
2025-01-22 14:00:00+00:00,67,12.6,12.6,19585
2025-01-22 20:00:00+00:00,14,3.6,3.6,19585
2025-01-22 22:00:00+00:00,14,5.6,5.6,19585
2025-01-22 03:00:00+00:00,34,10.4,10.4,19585
2025-01-18 02:00:00+00:00,64,21.6,21.6,19585
2025-01-18 07:00:00+00:00,66,34.3,35.6,19585
2025-01-18 23:00:00+00:00,28,10.2,10.2,19585
2025-01-18 10:00:00+00:00,63,43.8,50.4,19585
2025-01-18 05:00:00+00:00,69,34.8,36.0,19585
2025-01-18 22:00:00+00:00,22,10.8,10.8,19585
2025-01-19 18:00:00+00:00,94,28.5,28.5,19733
2025-01-19 06:00:00+00:00,87,20.7,20.7,19733
2025-01-19 04:00:00+00:00,81,25.9,25.9,19733
2025-01-19 11:00:00+00:00,96,20.0,20.0,19733
2025-01-19 16:00:00+00:00,96,25.3,25.3,19733
2025-01-14 19:00:00+00:00,33,2.6,2.6,19733
2025-01-14 07:00:00+00:00,59,4.9,4.9,19733
2025-01-14 02:00:00+00:00,42,10.9,10.9,19733
2025-01-14 15:00:00+00:00,68,4.6,4.6,19733
2025-01-14 04:00:00+00:00,49,4.6,4.6,19733
2025-01-14 09:00:00+00:00,60,5.3,5.3,19733
2025-01-21 19:00:00+00:00,30,8.4,8.4,19733
2025-01-21 03:00:00+00:00,65,12.9,12.9,19733
2025-01-21 17:00:00+00:00,46,4.0,4.0,19733
2025-01-21 22:00:00+00:00,26,5.1,5.1,19733
2025-01-23 19:00:00+00:00,24,4.3,4.3,19733
2025-01-23 00:00:00+00:00,30,3.2,3.2,19733
2025-01-23 04:00:00+00:00,46,5.9,5.9,19733
2025-01-23 13:00:00+00:00,51,6.7,6.7,19733
2025-01-23 22:00:00+00:00,18,3.5,3.5,19733
2025-01-23 06:00:00+00:00,46,5.6,5.6,19733
2025-01-17 18:00:00+00:00,80,21.9,21.9,19733
2025-01-17 21:00:00+00:00,44,5.9,5.9,19733
2025-01-17 19:00:00+00:00,67,18.2,18.2,19733
2025-01-17 04:00:00+00:00,73,12.9,12.9,19733
2025-01-17 09:00:00+00:00,81,15.4,15.4,19733
2025-01-17 11:00:00+00:00,82,14.4,14.4,19733
2025-01-17 14:00:00+00:00,82,13.9,13.9,19733
2025-01-24 02:00:00+00:00,37,4.6,4.6,19733
2025-01-24 21:00:00+00:00,29,5.7,5.7,19733
2025-01-24 11:00:00+00:00,63,12.8,12.8,19733
2025-01-24 16:00:00+00:00,57,10.0,10.0,19733
2025-01-24 22:00:00+00:00,30,6.5,6.5,19733
2025-01-24 14:00:00+00:00,67,11.8,11.8,19733
2025-01-15 07:00:00+00:00,66,5.5,5.5,19733
2025-01-15 19:00:00+00:00,33,8.0,8.0,19733
2025-01-18 19:00:00+00:00,53,25.3,25.3,19733
2025-01-18 07:00:00+00:00,87,28.0,28.0,19733
2025-01-18 13:00:00+00:00,84,23.1,23.1,19733
2025-01-18 23:00:00+00:00,59,7.4,7.4,19733
2025-01-18 11:00:00+00:00,83,28.1,28.2,19733
2025-01-18 15:00:00+00:00,82,22.1,22.1,19733
2025-01-18 16:00:00+00:00,82,23.1,23.1,19733
2025-01-18 12:00:00+00:00,82,25.6,25.6,19733
2025-01-22 17:00:00+00:00,40,5.5,5.5,19733
2025-01-22 06:00:00+00:00,60,6.0,6.0,19733
2025-01-22 21:00:00+00:00,22,3.5,3.5,19733
2025-01-22 12:00:00+00:00,56,7.4,7.4,19733
2025-01-22 00:00:00+00:00,33,3.2,3.2,19733
2025-01-22 03:00:00+00:00,49,6.8,6.8,19733
2025-01-22 08:00:00+00:00,56,6.9,6.9,19733
2025-01-16 06:00:00+00:00,47,1.5,1.5,19733
2025-01-16 04:00:00+00:00,50,7.3,7.3,19733
2025-01-16 19:00:00+00:00,28,1.8,1.8,19733
2025-01-16 11:00:00+00:00,62,4.3,4.3,19733
2025-01-16 08:00:00+00:00,54,3.8,3.8,19733
2025-01-20 02:00:00+00:00,80,13.7,13.7,19733
2025-01-20 06:00:00+00:00,78,34.9,35.7,19733
2025-01-20 22:00:00+00:00,23,1.3,1.3,19733
2025-01-20 17:00:00+00:00,80,27.0,27.0,19733
2025-01-20 07:00:00+00:00,80,34.4,35.1,19733
2025-01-19 14:00:00+00:00,92,17.3,17.3,19733
2025-01-19 17:00:00+00:00,96,28.2,28.2,19733
2025-01-19 22:00:00+00:00,73,12.5,12.5,19733
2025-01-19 02:00:00+00:00,71,14.2,14.2,19733
2025-01-19 12:00:00+00:00,92,19.6,19.6,19733
2025-01-14 21:00:00+00:00,22,0.9,0.9,19733
2025-01-14 13:00:00+00:00,67,4.8,4.8,19733
2025-01-14 10:00:00+00:00,61,4.6,4.6,19733
2025-01-14 08:00:00+00:00,60,5.1,5.1,19733
2025-01-14 01:00:00+00:00,37,3.8,3.8,19733
2025-01-14 18:00:00+00:00,41,5.2,5.2,19733
2025-01-21 06:00:00+00:00,58,5.0,5.0,19733
2025-01-21 13:00:00+00:00,54,1.9,1.9,19733
2025-01-21 14:00:00+00:00,60,2.2,2.2,19733
2025-01-21 10:00:00+00:00,58,1.8,1.8,19733
2025-01-21 07:00:00+00:00,63,7.3,7.3,19733
2025-01-21 02:00:00+00:00,56,9.9,9.9,19733
2025-01-21 01:00:00+00:00,51,9.0,9.0,19733
2025-01-23 17:00:00+00:00,36,6.8,6.8,19733
2025-01-23 12:00:00+00:00,49,5.2,5.2,19733
2025-01-23 07:00:00+00:00,46,6.0,6.0,19733
2025-01-23 14:00:00+00:00,53,8.5,8.5,19733
2025-01-23 23:00:00+00:00,25,4.4,4.4,19733
2025-01-23 20:00:00+00:00,21,3.8,3.8,19733
2025-01-23 18:00:00+00:00,28,4.7,4.7,19733
2025-01-23 03:00:00+00:00,43,4.6,4.6,19733
2025-01-17 01:00:00+00:00,56,5.3,5.3,19733
2025-01-17 03:00:00+00:00,71,15.4,15.4,19733
2025-01-17 20:00:00+00:00,57,6.4,6.4,19733
2025-01-17 00:00:00+00:00,35,2.9,2.9,19733
2025-01-17 15:00:00+00:00,80,15.2,15.2,19733
2025-01-17 10:00:00+00:00,81,15.1,15.1,19733
2025-01-17 17:00:00+00:00,88,21.1,21.1,19733
2025-01-17 12:00:00+00:00,86,15.9,15.9,19733
2025-01-24 17:00:00+00:00,48,10.2,10.2,19733
2025-01-24 08:00:00+00:00,56,12.2,12.2,19733
2025-01-24 23:00:00+00:00,39,8.1,8.1,19733
2025-01-24 12:00:00+00:00,65,10.4,10.4,19733
2025-01-24 00:00:00+00:00,26,4.5,4.5,19733
2025-01-24 06:00:00+00:00,52,7.3,7.3,19733
2025-01-24 03:00:00+00:00,40,5.3,5.3,19733
2025-01-15 11:00:00+00:00,73,6.4,6.4,19733
2025-01-15 14:00:00+00:00,74,5.9,5.9,19733
2025-01-15 12:00:00+00:00,73,5.8,5.8,19733
2025-01-15 10:00:00+00:00,71,6.1,6.1,19733
2025-01-15 02:00:00+00:00,46,3.2,3.2,19733
2025-01-15 18:00:00+00:00,43,9.4,9.4,19733
2025-01-15 20:00:00+00:00,29,4.9,4.9,19733
2025-01-18 14:00:00+00:00,83,21.6,21.6,19733
2025-01-18 10:00:00+00:00,86,32.3,32.6,19733
2025-01-18 09:00:00+00:00,89,27.9,27.9,19733
2025-01-18 03:00:00+00:00,78,23.9,23.9,19733
2025-01-18 06:00:00+00:00,87,23.8,23.8,19733
2025-01-18 08:00:00+00:00,88,27.5,27.5,19733
2025-01-18 21:00:00+00:00,41,11.3,11.3,19733
2025-01-22 04:00:00+00:00,54,8.5,8.5,19733
2025-01-22 05:00:00+00:00,61,6.1,6.1,19733
2025-01-22 15:00:00+00:00,54,6.1,6.1,19733
2025-01-22 16:00:00+00:00,47,6.7,6.7,19733
2025-01-22 07:00:00+00:00,56,4.9,4.9,19733
2025-01-22 20:00:00+00:00,24,3.2,3.2,19733
2025-01-22 19:00:00+00:00,26,3.7,3.7,19733
2025-01-16 14:00:00+00:00,64,2.6,2.6,19733
2025-01-16 23:00:00+00:00,29,2.6,2.6,19733
2025-01-16 15:00:00+00:00,67,4.2,4.2,19733
2025-01-16 13:00:00+00:00,63,2.9,2.9,19733
2025-01-20 11:00:00+00:00,87,24.2,24.2,19733
2025-01-20 05:00:00+00:00,80,32.3,32.6,19733
2025-01-20 20:00:00+00:00,34,4.5,4.5,19733
2025-01-20 00:00:00+00:00,73,10.9,10.9,19733
2025-01-20 12:00:00+00:00,86,25.7,25.7,19733
2025-01-20 08:00:00+00:00,83,26.1,26.1,19733
2025-01-20 19:00:00+00:00,45,10.8,10.8,19733
2025-01-20 13:00:00+00:00,87,23.3,23.3,19733
2025-01-19 05:00:00+00:00,83,29.0,29.2,19733
2025-01-19 10:00:00+00:00,95,24.3,24.3,19733
2025-01-19 07:00:00+00:00,90,23.0,23.0,19733
2025-01-19 08:00:00+00:00,91,25.0,25.0,19733
2025-01-19 01:00:00+00:00,68,12.6,12.6,19733
2025-01-19 19:00:00+00:00,90,27.0,27.0,19733
2025-01-19 15:00:00+00:00,93,17.5,17.5,19733
2025-01-19 03:00:00+00:00,76,19.1,19.1,19733
2025-01-14 00:00:00+00:00,31,3.8,3.8,19733
2025-01-14 11:00:00+00:00,65,3.6,3.6,19733
2025-01-14 17:00:00+00:00,51,5.5,5.5,19733
2025-01-14 16:00:00+00:00,59,6.3,6.3,19733
2025-01-14 12:00:00+00:00,67,4.2,4.2,19733
2025-01-14 03:00:00+00:00,46,10.8,10.8,19733
2025-01-14 23:00:00+00:00,31,1.1,1.1,19733
2025-01-21 16:00:00+00:00,52,3.6,3.6,19733
2025-01-21 18:00:00+00:00,37,5.9,5.9,19733
2025-01-21 12:00:00+00:00,58,1.7,1.7,19733
2025-01-21 00:00:00+00:00,42,7.5,7.5,19733
2025-01-21 05:00:00+00:00,66,6.1,6.1,19733
2025-01-21 20:00:00+00:00,26,4.5,4.5,19733
2025-01-21 11:00:00+00:00,57,1.7,1.7,19733
2025-01-21 23:00:00+00:00,30,3.9,3.9,19733
2025-01-21 04:00:00+00:00,67,9.6,9.6,19733
2025-01-23 01:00:00+00:00,35,3.8,3.8,19733
2025-01-23 11:00:00+00:00,50,6.0,6.0,19733
2025-01-23 05:00:00+00:00,46,5.8,5.8,19733
2025-01-23 16:00:00+00:00,43,8.0,8.0,19733
2025-01-23 02:00:00+00:00,39,4.2,4.2,19733
2025-01-23 15:00:00+00:00,50,8.0,8.0,19733
2025-01-23 10:00:00+00:00,50,6.1,6.1,19733
2025-01-23 21:00:00+00:00,19,3.3,3.3,19733
2025-01-17 08:00:00+00:00,80,13.5,13.5,19733
2025-01-17 16:00:00+00:00,83,18.0,18.0,19733
2025-01-17 02:00:00+00:00,67,10.1,10.1,19733
2025-01-17 06:00:00+00:00,78,15.7,15.7,19733
2025-01-17 07:00:00+00:00,78,16.6,16.6,19733
2025-01-17 05:00:00+00:00,76,15.0,15.0,19733
2025-01-24 09:00:00+00:00,58,11.4,11.4,19733
2025-01-24 04:00:00+00:00,45,6.3,6.3,19733
2025-01-24 19:00:00+00:00,33,7.1,7.1,19733
2025-01-24 13:00:00+00:00,66,9.5,9.5,19733
2025-01-24 07:00:00+00:00,53,10.1,10.1,19733
2025-01-15 04:00:00+00:00,60,5.6,5.6,19733
2025-01-15 21:00:00+00:00,24,4.2,4.2,19733
2025-01-15 06:00:00+00:00,64,5.5,5.5,19733
2025-01-15 09:00:00+00:00,70,3.7,3.7,19733
2025-01-15 16:00:00+00:00,62,8.6,8.6,19733
2025-01-15 01:00:00+00:00,40,1.0,1.0,19733
2025-01-15 03:00:00+00:00,54,6.6,6.6,19733
2025-01-15 05:00:00+00:00,63,7.0,7.0,19733
2025-01-15 22:00:00+00:00,22,2.9,2.9,19733
2025-01-18 18:00:00+00:00,61,26.4,26.5,19733
2025-01-18 17:00:00+00:00,75,26.6,26.6,19733
2025-01-18 02:00:00+00:00,71,16.9,16.9,19733
2025-01-22 11:00:00+00:00,55,6.6,6.6,19733
2025-01-22 14:00:00+00:00,58,6.4,6.4,19733
2025-01-22 09:00:00+00:00,57,7.9,7.9,19733
2025-01-22 13:00:00+00:00,58,7.9,7.9,19733
2025-01-22 10:00:00+00:00,56,7.4,7.4,19733
2025-01-16 03:00:00+00:00,51,6.3,6.3,19733
2025-01-16 10:00:00+00:00,62,6.0,6.0,19733
2025-01-16 12:00:00+00:00,65,3.8,3.8,19733
2025-01-16 21:00:00+00:00,18,1.4,1.4,19733
2025-01-16 20:00:00+00:00,23,1.3,1.3,19733
2025-01-16 00:00:00+00:00,26,1.5,1.5,19733
2025-01-16 01:00:00+00:00,37,3.9,3.9,19733
2025-01-16 09:00:00+00:00,58,5.2,5.2,19733
2025-01-16 17:00:00+00:00,46,6.4,6.4,19733
2025-01-20 23:00:00+00:00,29,3.9,3.9,19733
2025-01-20 09:00:00+00:00,86,20.9,20.9,19733
2025-01-20 15:00:00+00:00,91,26.9,27.0,19733
2025-01-20 04:00:00+00:00,84,21.4,21.5,19733
2025-01-20 03:00:00+00:00,84,16.1,16.1,19733
2025-01-19 20:00:00+00:00,82,19.9,19.9,19733
2025-01-19 23:00:00+00:00,70,10.8,10.8,19733
2025-01-19 21:00:00+00:00,74,15.6,15.6,19733
2025-01-19 00:00:00+00:00,67,10.8,10.8,19733
2025-01-19 13:00:00+00:00,92,17.1,17.1,19733
2025-01-19 09:00:00+00:00,93,25.2,25.2,19733
2025-01-14 14:00:00+00:00,68,4.5,4.5,19733
2025-01-14 06:00:00+00:00,57,6.7,6.7,19733
2025-01-14 22:00:00+00:00,27,1.5,1.5,19733
2025-01-14 20:00:00+00:00,26,1.5,1.5,19733
2025-01-14 05:00:00+00:00,52,5.5,5.5,19733
2025-01-21 09:00:00+00:00,55,1.9,1.9,19733
2025-01-21 08:00:00+00:00,56,2.7,2.7,19733
2025-01-21 21:00:00+00:00,23,3.3,3.3,19733
2025-01-21 15:00:00+00:00,60,2.1,2.1,19733
2025-01-23 08:00:00+00:00,47,5.6,5.6,19733
2025-01-23 09:00:00+00:00,50,5.1,5.1,19733
2025-01-17 13:00:00+00:00,84,15.2,15.2,19733
2025-01-17 22:00:00+00:00,45,10.4,10.4,19733
2025-01-17 23:00:00+00:00,55,15.4,15.4,19733
2025-01-24 20:00:00+00:00,30,5.9,5.9,19733
2025-01-24 15:00:00+00:00,67,11.8,11.8,19733
2025-01-24 10:00:00+00:00,60,11.2,11.2,19733
2025-01-24 18:00:00+00:00,39,7.4,7.4,19733
2025-01-24 01:00:00+00:00,31,4.3,4.3,19733
2025-01-24 05:00:00+00:00,51,7.1,7.1,19733
2025-01-15 13:00:00+00:00,73,5.6,5.6,19733
2025-01-15 23:00:00+00:00,23,1.6,1.6,19733
2025-01-15 00:00:00+00:00,36,1.0,1.0,19733
2025-01-15 08:00:00+00:00,70,4.0,4.0,19733
2025-01-15 15:00:00+00:00,72,7.9,7.9,19733
2025-01-15 17:00:00+00:00,53,8.9,8.9,19733
2025-01-18 04:00:00+00:00,80,24.1,24.1,19733
2025-01-18 22:00:00+00:00,47,7.4,7.4,19733
2025-01-18 00:00:00+00:00,64,14.3,14.3,19733
2025-01-18 05:00:00+00:00,84,24.9,25.0,19733
2025-01-18 01:00:00+00:00,67,15.0,15.0,19733
2025-01-18 20:00:00+00:00,46,23.0,23.0,19733
2025-01-22 02:00:00+00:00,43,5.4,5.4,19733
2025-01-22 18:00:00+00:00,33,5.4,5.4,19733
